Mode,Indicator,Date,Current,Week Number,Year
Aviation,People Screened at All Airports,10/12/2020 12:00:00 AM,959850,42,2020
Aviation,People Screened at All Airports,10/13/2020 12:00:00 AM,682299,42,2020
Aviation,People Screened at All Airports,10/14/2020 12:00:00 AM,719725,42,2020
Aviation,People Screened at All Airports,10/15/2020 12:00:00 AM,953579,42,2020
Aviation,People Screened at All Airports,10/16/2020 12:00:00 AM,974616,42,2020
Aviation,People Screened at All Airports,10/17/2020 12:00:00 AM,789746,42,2020
Aviation,People Screened at All Airports,10/18/2020 12:00:00 AM,1032944,43,2020
Aviation,People Screened at All Airports,10/19/2020 12:00:00 AM,922620,43,2020
Aviation,People Screened at All Airports,10/20/2020 12:00:00 AM,664255,43,2020
Aviation,People Screened at All Airports,10/21/2020 12:00:00 AM,696819,43,2020
Aviation,People Screened at All Airports,10/22/2020 12:00:00 AM,938346,43,2020
Aviation,People Screened at All Airports,10/23/2020 12:00:00 AM,959689,43,2020
Aviation,People Screened at All Airports,10/24/2020 12:00:00 AM,758136,43,2020
Aviation,People Screened at All Airports,10/25/2020 12:00:00 AM,983526,44,2020
Aviation,People Screened at All Airports,10/26/2020 12:00:00 AM,900344,44,2020
Aviation,People Screened at All Airports,10/27/2020 12:00:00 AM,649688,44,2020
Aviation,People Screened at All Airports,10/28/2020 12:00:00 AM,669999,44,2020
Aviation,People Screened at All Airports,10/29/2020 12:00:00 AM,874982,44,2020
Aviation,People Screened at All Airports,10/30/2020 12:00:00 AM,895620,44,2020
Aviation,People Screened at All Airports,10/31/2020 12:00:00 AM,618889,44,2020
Aviation,People Screened at All Airports,11/01/2020 12:00:00 AM,937848,45,2020
Aviation,People Screened at All Airports,11/02/2020 12:00:00 AM,846604,45,2020
Aviation,People Screened at All Airports,11/03/2020 12:00:00 AM,577166,45,2020
Aviation,People Screened at All Airports,11/04/2020 12:00:00 AM,637097,45,2020
Aviation,People Screened at All Airports,11/05/2020 12:00:00 AM,866413,45,2020
Aviation,People Screened at All Airports,11/06/2020 12:00:00 AM,893912,45,2020
Aviation,People Screened at All Airports,11/07/2020 12:00:00 AM,690911,45,2020
Aviation,People Screened at All Airports,11/08/2020 12:00:00 AM,976249,46,2020
Aviation,People Screened at All Airports,11/09/2020 12:00:00 AM,838858,46,2020
Aviation,People Screened at All Airports,11/10/2020 12:00:00 AM,599194,46,2020
Aviation,People Screened at All Airports,11/11/2020 12:00:00 AM,675993,46,2020
Aviation,People Screened at All Airports,11/12/2020 12:00:00 AM,870779,46,2020
Aviation,People Screened at All Airports,11/13/2020 12:00:00 AM,882856,46,2020
Aviation,People Screened at All Airports,11/14/2020 12:00:00 AM,697776,46,2020
Aviation,People Screened at All Airports,11/15/2020 12:00:00 AM,982275,47,2020
Aviation,People Screened at All Airports,11/16/2020 12:00:00 AM,847007,47,2020
Aviation,People Screened at All Airports,11/17/2020 12:00:00 AM,578676,47,2020
Aviation,People Screened at All Airports,11/18/2020 12:00:00 AM,665772,47,2020
Aviation,People Screened at All Airports,11/19/2020 12:00:00 AM,865640,47,2020
Aviation,People Screened at All Airports,11/20/2020 12:00:00 AM,982461,47,2020
Aviation,People Screened at All Airports,11/21/2020 12:00:00 AM,944827,47,2020
Aviation,People Screened at All Airports,11/22/2020 12:00:00 AM,1006205,48,2020
Aviation,People Screened at All Airports,11/23/2020 12:00:00 AM,876920,48,2020
Aviation,People Screened at All Airports,11/24/2020 12:00:00 AM,915416,48,2020
Aviation,People Screened at All Airports,11/25/2020 12:00:00 AM,1031087,48,2020
Aviation,People Screened at All Airports,11/26/2020 12:00:00 AM,534338,48,2020
Aviation,People Screened at All Airports,11/27/2020 12:00:00 AM,782023,48,2020
Aviation,People Screened at All Airports,11/28/2020 12:00:00 AM,921758,48,2020
Aviation,People Screened at All Airports,11/29/2020 12:00:00 AM,1134281,49,2020
Aviation,People Screened at All Airports,11/30/2020 12:00:00 AM,940421,49,2020
Aviation,People Screened at All Airports,12/01/2020 12:00:00 AM,741788,49,2020
Aviation,People Screened at All Airports,12/02/2020 12:00:00 AM,634505,49,2020
Aviation,People Screened at All Airports,12/03/2020 12:00:00 AM,739822,49,2020
Aviation,People Screened at All Airports,12/04/2020 12:00:00 AM,755456,49,2020
Aviation,People Screened at All Airports,12/05/2020 12:00:00 AM,633074,49,2020
Aviation,People Screened at All Airports,12/06/2020 12:00:00 AM,838674,50,2020
Aviation,People Screened at All Airports,12/07/2020 12:00:00 AM,705638,50,2020
Aviation,People Screened at All Airports,12/08/2020 12:00:00 AM,503222,50,2020
Aviation,People Screened at All Airports,12/09/2020 12:00:00 AM,565450,50,2020
Aviation,People Screened at All Airports,12/10/2020 12:00:00 AM,755051,50,2020
Aviation,People Screened at All Airports,12/11/2020 12:00:00 AM,790717,50,2020
Aviation,People Screened at All Airports,12/12/2020 12:00:00 AM,665064,50,2020
Aviation,People Screened at All Airports,12/13/2020 12:00:00 AM,866284,51,2020
Aviation,People Screened at All Airports,12/14/2020 12:00:00 AM,754009,51,2020
Aviation,People Screened at All Airports,12/15/2020 12:00:00 AM,582330,51,2020
Aviation,People Screened at All Airports,12/16/2020 12:00:00 AM,642102,51,2020
Aviation,People Screened at All Airports,12/17/2020 12:00:00 AM,856004,51,2020
Aviation,People Screened at All Airports,12/18/2020 12:00:00 AM,1074530,51,2020
Aviation,People Screened at All Airports,12/19/2020 12:00:00 AM,1074738,51,2020
Aviation,People Screened at All Airports,12/20/2020 12:00:00 AM,1064619,52,2020
Aviation,People Screened at All Airports,12/21/2020 12:00:00 AM,956993,52,2020
Aviation,People Screened at All Airports,12/22/2020 12:00:00 AM,997530,52,2020
Aviation,People Screened at All Airports,12/23/2020 12:00:00 AM,1198436,52,2020
Aviation,People Screened at All Airports,12/24/2020 12:00:00 AM,848458,52,2020
Aviation,People Screened at All Airports,12/25/2020 12:00:00 AM,652688,52,2020
Aviation,People Screened at All Airports,12/26/2020 12:00:00 AM,1134336,52,2020
Aviation,People Screened at All Airports,12/27/2020 12:00:00 AM,1286294,53,2020
Aviation,People Screened at All Airports,12/28/2020 12:00:00 AM,1114697,53,2020
Aviation,People Screened at All Airports,12/29/2020 12:00:00 AM,1024047,53,2020
Aviation,People Screened at All Airports,12/30/2020 12:00:00 AM,1168564,53,2020
Aviation,People Screened at All Airports,12/31/2020 12:00:00 AM,874870,53,2020
Aviation,People Screened at All Airports,01/01/2021 12:00:00 AM,804301,53,2020
Aviation,People Screened at All Airports,01/02/2021 12:00:00 AM,1200522,53,2020
Aviation,People Screened at All Airports,01/03/2021 12:00:00 AM,1333965,53,2020
Aviation,People Screened at All Airports,01/04/2021 12:00:00 AM,1083212,2,2021
Aviation,People Screened at All Airports,01/05/2021 12:00:00 AM,767953,2,2021
Aviation,People Screened at All Airports,01/06/2021 12:00:00 AM,666526,2,2021
Aviation,People Screened at All Airports,01/07/2021 12:00:00 AM,772575,2,2021
Aviation,People Screened at All Airports,01/08/2021 12:00:00 AM,774063,2,2021
Aviation,People Screened at All Airports,01/09/2021 12:00:00 AM,712116,2,2021
Aviation,People Screened at All Airports,01/10/2021 12:00:00 AM,887957,3,2021
Aviation,People Screened at All Airports,01/11/2021 12:00:00 AM,708935,3,2021
Aviation,People Screened at All Airports,01/12/2021 12:00:00 AM,521421,3,2021
Aviation,People Screened at All Airports,01/13/2021 12:00:00 AM,568466,3,2021
Aviation,People Screened at All Airports,01/14/2021 12:00:00 AM,806240,3,2021
Aviation,People Screened at All Airports,01/15/2021 12:00:00 AM,903189,3,2021
Aviation,People Screened at All Airports,01/16/2021 12:00:00 AM,685570,3,2021
Aviation,People Screened at All Airports,01/17/2021 12:00:00 AM,811651,4,2021
Aviation,People Screened at All Airports,01/18/2021 12:00:00 AM,879418,4,2021
Aviation,People Screened at All Airports,01/19/2021 12:00:00 AM,560095,4,2021
Aviation,People Screened at All Airports,01/20/2021 12:00:00 AM,544167,4,2021
Aviation,People Screened at All Airports,01/21/2021 12:00:00 AM,729786,4,2021
Aviation,People Screened at All Airports,01/22/2021 12:00:00 AM,754850,4,2021
Aviation,People Screened at All Airports,01/23/2021 12:00:00 AM,605810,4,2021
Aviation,People Screened at All Airports,01/24/2021 12:00:00 AM,839805,5,2021
Aviation,People Screened at All Airports,01/25/2021 12:00:00 AM,702023,5,2021
Aviation,People Screened at All Airports,01/26/2021 12:00:00 AM,471325,5,2021
Aviation,People Screened at All Airports,01/27/2021 12:00:00 AM,536578,5,2021
Aviation,People Screened at All Airports,01/28/2021 12:00:00 AM,752528,5,2021
Aviation,People Screened at All Airports,01/29/2021 12:00:00 AM,775638,5,2021
Aviation,People Screened at All Airports,01/30/2021 12:00:00 AM,617586,5,2021
Aviation,People Screened at All Airports,01/31/2021 12:00:00 AM,859534,6,2021
Aviation,People Screened at All Airports,02/01/2021 12:00:00 AM,633266,6,2021
Aviation,People Screened at All Airports,02/02/2021 12:00:00 AM,495332,6,2021
Aviation,People Screened at All Airports,02/03/2021 12:00:00 AM,581457,6,2021
Aviation,People Screened at All Airports,02/04/2021 12:00:00 AM,780475,6,2021
Aviation,People Screened at All Airports,02/05/2021 12:00:00 AM,834195,6,2021
Aviation,People Screened at All Airports,02/06/2021 12:00:00 AM,669309,6,2021
Aviation,People Screened at All Airports,02/07/2021 12:00:00 AM,814941,7,2021
Aviation,People Screened at All Airports,02/08/2021 12:00:00 AM,825377,7,2021
Aviation,People Screened at All Airports,02/09/2021 12:00:00 AM,581211,7,2021
Aviation,People Screened at All Airports,02/10/2021 12:00:00 AM,696833,7,2021
Aviation,People Screened at All Airports,02/11/2021 12:00:00 AM,991533,7,2021
Aviation,People Screened at All Airports,02/12/2021 12:00:00 AM,1109310,7,2021
Aviation,People Screened at All Airports,02/13/2021 12:00:00 AM,856144,7,2021
Aviation,People Screened at All Airports,02/14/2021 12:00:00 AM,908436,8,2021
Aviation,People Screened at All Airports,02/15/2021 12:00:00 AM,931144,8,2021
Aviation,People Screened at All Airports,02/16/2021 12:00:00 AM,704128,8,2021
Aviation,People Screened at All Airports,02/17/2021 12:00:00 AM,736150,8,2021
Aviation,People Screened at All Airports,02/18/2021 12:00:00 AM,872589,8,2021
Aviation,People Screened at All Airports,02/19/2021 12:00:00 AM,1016616,8,2021
Aviation,People Screened at All Airports,02/20/2021 12:00:00 AM,900415,8,2021
Aviation,People Screened at All Airports,02/21/2021 12:00:00 AM,1074690,9,2021
Aviation,People Screened at All Airports,02/22/2021 12:00:00 AM,919074,9,2021
Aviation,People Screened at All Airports,02/23/2021 12:00:00 AM,678068,9,2021
Aviation,People Screened at All Airports,02/24/2021 12:00:00 AM,763194,9,2021
Aviation,People Screened at All Airports,02/25/2021 12:00:00 AM,1008007,9,2021
Aviation,People Screened at All Airports,02/26/2021 12:00:00 AM,1049281,9,2021
Aviation,People Screened at All Airports,02/27/2021 12:00:00 AM,877204,9,2021
Aviation,People Screened at All Airports,02/28/2021 12:00:00 AM,1146786,10,2021
Aviation,People Screened at All Airports,03/01/2021 12:00:00 AM,1003772,10,2021
Aviation,People Screened at All Airports,03/02/2021 12:00:00 AM,703520,10,2021
Aviation,People Screened at All Airports,03/03/2021 12:00:00 AM,785934,10,2021
Aviation,People Screened at All Airports,03/04/2021 12:00:00 AM,1060595,10,2021
Aviation,People Screened at All Airports,03/05/2021 12:00:00 AM,1121598,10,2021
Aviation,People Screened at All Airports,03/06/2021 12:00:00 AM,948174,10,2021
Aviation,People Screened at All Airports,03/07/2021 12:00:00 AM,1230310,11,2021
Aviation,People Screened at All Airports,03/08/2021 12:00:00 AM,1070781,11,2021
Aviation,People Screened at All Airports,03/09/2021 12:00:00 AM,782360,11,2021
Aviation,People Screened at All Airports,03/10/2021 12:00:00 AM,929595,11,2021
Aviation,People Screened at All Airports,03/11/2021 12:00:00 AM,1236837,11,2021
Aviation,People Screened at All Airports,03/12/2021 12:00:00 AM,1358279,11,2021
Aviation,People Screened at All Airports,03/13/2021 12:00:00 AM,1179179,11,2021
Aviation,People Screened at All Airports,03/14/2021 12:00:00 AM,1297245,12,2021
Aviation,People Screened at All Airports,03/15/2021 12:00:00 AM,1215757,12,2021
Aviation,People Screened at All Airports,03/16/2021 12:00:00 AM,1045009,12,2021
Aviation,People Screened at All Airports,03/17/2021 12:00:00 AM,1099234,12,2021
Aviation,People Screened at All Airports,03/18/2021 12:00:00 AM,1361238,12,2021
Aviation,People Screened at All Airports,03/19/2021 12:00:00 AM,1425688,12,2021
Aviation,People Screened at All Airports,03/20/2021 12:00:00 AM,1324925,12,2021
Aviation,People Screened at All Airports,03/21/2021 12:00:00 AM,1504239,13,2021
Aviation,People Screened at All Airports,03/22/2021 12:00:00 AM,1313538,13,2021
Aviation,People Screened at All Airports,03/23/2021 12:00:00 AM,1043222,13,2021
Aviation,People Screened at All Airports,03/24/2021 12:00:00 AM,1130000,13,2021
Aviation,People Screened at All Airports,03/25/2021 12:00:00 AM,1394725,13,2021
Aviation,People Screened at All Airports,03/26/2021 12:00:00 AM,1455439,13,2021
Aviation,People Screened at All Airports,03/27/2021 12:00:00 AM,1361384,13,2021
Aviation,People Screened at All Airports,03/28/2021 12:00:00 AM,1528177,14,2021
Aviation,People Screened at All Airports,03/29/2021 12:00:00 AM,1362270,14,2021
Aviation,People Screened at All Airports,03/30/2021 12:00:00 AM,1091961,14,2021
Aviation,People Screened at All Airports,03/31/2021 12:00:00 AM,1234346,14,2021
Aviation,People Screened at All Airports,04/01/2021 12:00:00 AM,1512118,14,2021
Aviation,People Screened at All Airports,04/02/2021 12:00:00 AM,1529280,14,2021
Aviation,People Screened at All Airports,04/03/2021 12:00:00 AM,1353496,14,2021
Aviation,People Screened at All Airports,04/04/2021 12:00:00 AM,1498363,15,2021
Aviation,People Screened at All Airports,04/05/2021 12:00:00 AM,1516735,15,2021
Aviation,People Screened at All Airports,04/06/2021 12:00:00 AM,1153623,15,2021
Aviation,People Screened at All Airports,04/07/2021 12:00:00 AM,1186860,15,2021
Aviation,People Screened at All Airports,04/08/2021 12:00:00 AM,1463626,15,2021
Aviation,People Screened at All Airports,04/09/2021 12:00:00 AM,1502652,15,2021
